,Date,Home,Away,Bet
2517,2018-08-24,Belgrano,Estudiantes L.P.,H
2518,2018-08-24,Patronato,Racing Club,D
2519,2018-08-25,Atl. Tucuman,Colon Santa FE,D
2520,2018-08-25,Independiente,Defensa y Justicia,D
2521,2018-08-25,Gimnasia L.P.,Talleres Cordoba,D
2522,2018-08-25,Tigre,San Martin S.J.,H
2523,2018-08-26,River Plate,Argentinos Jrs,H
2524,2018-08-26,Velez Sarsfield,Banfield,H
2525,2018-08-26,Lanus,Aldosivi,H
2526,2018-08-26,Rosario Central,San Martin T.,H
2527,2018-08-27,Huracan,Boca Juniors,A
2528,2018-08-27,Godoy Cruz,Newells Old Boys,H
2529,2018-08-28,Union de Santa Fe,San Lorenzo,H
2530,2018-08-31,Argentinos Jrs,Lanus,D
2531,2018-01-09,San Martin S.J.,Huracan,D
2532,2018-01-09,Defensa y Justicia,Belgrano,H
2533,2018-01-09,Banfield,Patronato,H
2534,2018-01-09,Talleres Cordoba,Godoy Cruz,H
2535,2018-02-09,San Lorenzo,River Plate,A
2536,2018-02-09,Racing Club,Rosario Central,H
2537,2018-02-09,Estudiantes L.P.,Independiente,D
2538,2018-02-09,Aldosivi,Tigre,D
2539,2018-02-09,Colon Santa FE,Union de Santa Fe,D
2540,2018-03-09,Boca Juniors,Velez Sarsfield,H
2541,2018-03-09,Newells Old Boys,Atl. Tucuman,H
2542,2018-04-09,San Martin T.,Gimnasia L.P.,H
2543,2018-09-14,Estudiantes L.P.,Aldosivi,H
2544,2018-09-15,Atl. Tucuman,Tigre,H
2545,2018-09-15,Independiente,Colon Santa FE,H
2546,2018-09-15,River Plate,San Martin S.J.,H
2547,2018-09-15,Belgrano,Newells Old Boys,D
2548,2018-09-16,Argentinos Jrs,Boca Juniors,A
2549,2018-09-16,Patronato,Gimnasia L.P.,D
2550,2018-09-16,Velez Sarsfield,San Martin T.,H
2551,2018-09-16,Union de Santa Fe,Talleres Cordoba,H
2552,2018-09-16,Lanus,Racing Club,A
2553,2018-09-17,Godoy Cruz,San Lorenzo,D
2554,2018-09-17,Huracan,Banfield,D
2555,2018-09-18,Rosario Central,Defensa y Justicia,D
2556,2018-09-21,San Lorenzo,Patronato,H
2557,2018-09-22,Colon Santa FE,Godoy Cruz,D
2558,2018-09-22,Newells Old Boys,Lanus,H
2559,2018-09-22,Talleres Cordoba,Velez Sarsfield,D
2560,2018-09-23,Banfield,Independiente,A
2561,2018-09-23,San Martin T.,Argentinos Jrs,D
2562,2018-09-23,Tigre,Huracan,D
2563,2018-09-23,Gimnasia L.P.,Rosario Central,D
2564,2018-09-23,San Martin S.J.,Atl. Tucuman,D
2565,2018-09-23,Boca Juniors,River Plate,D
2566,2018-09-24,Aldosivi,Belgrano,D
2567,2018-09-25,Racing Club,Union de Santa Fe,H
2568,2018-09-28,Independiente,Tigre,D
2569,2018-09-29,Lanus,River Plate,A
2570,2018-09-30,Argentinos Jrs,Racing Club,A
2571,2018-09-30,Patronato,Talleres Cordoba,D
2572,2018-09-30,Union de Santa Fe,Gimnasia L.P.,H
2573,2018-09-30,Belgrano,Huracan,D
2574,2018-01-10,Boca Juniors,Colon Santa FE,H
2575,2018-01-10,Godoy Cruz,Defensa y Justicia,D
2576,2018-02-10,San Martin T.,Banfield,D
2577,2018-02-10,Velez Sarsfield,Aldosivi,H
2578,2018-06-10,Aldosivi,San Martin T.,H
2579,2018-06-10,Gimnasia L.P.,Godoy Cruz,H
2580,2018-06-10,San Martin S.J.,Velez Sarsfield,A
2581,2018-07-10,Patronato,Independiente,A
2582,2018-07-10,Banfield,San Lorenzo,D
2583,2018-07-10,Atl. Tucuman,Lanus,H
2584,2018-07-10,Rosario Central,Union de Santa Fe,D
2585,2018-07-10,Talleres Cordoba,Belgrano,D
2586,2018-07-10,Racing Club,Boca Juniors,D
2587,2018-08-10,Tigre,Estudiantes L.P.,D
2588,2018-09-10,Colon Santa FE,Newells Old Boys,D
2589,2018-10-19,Defensa y Justicia,Talleres Cordoba,H
2590,2018-10-19,Velez Sarsfield,Gimnasia L.P.,H
2591,2018-10-20,Colon Santa FE,River Plate,D
2592,2018-10-20,Godoy Cruz,Aldosivi,H
2593,2018-10-20,Lanus,Patronato,H
2594,2018-10-20,Boca Juniors,Rosario Central,H
2595,2018-10-21,Newells Old Boys,Tigre,H
2596,2018-10-21,Estudiantes L.P.,Atl. Tucuman,D
2597,2018-10-21,Argentinos Jrs,Union de Santa Fe,D
2598,2018-10-21,Independiente,Huracan,H
2599,2018-10-22,San Martin T.,Racing Club,A
2600,2018-10-22,Belgrano,Banfield,D
2601,2018-10-23,San Lorenzo,San Martin S.J.,H
2602,2018-10-24,Estudiantes L.P.,Newells Old Boys,D
2603,2018-10-26,Tigre,Lanus,D
2604,2018-10-27,Huracan,Colon Santa FE,D
2605,2018-10-27,River Plate,Aldosivi,H
2606,2018-10-27,Gimnasia L.P.,Boca Juniors,D
2607,2018-10-28,Talleres Cordoba,San Martin T.,H
2608,2018-10-28,Union de Santa Fe,Godoy Cruz,H
2609,2018-10-28,Racing Club,San Lorenzo,H
2610,2018-10-28,Patronato,Rosario Central,D
2611,2018-10-28,Velez Sarsfield,Belgrano,H
2612,2018-10-28,Banfield,Estudiantes L.P.,H
2613,2018-10-28,Atl. Tucuman,Independiente,D
2614,2018-10-29,Newells Old Boys,Argentinos Jrs,D
2615,2018-10-30,San Martin S.J.,Defensa y Justicia,D
2616,2018-02-11,Belgrano,Gimnasia L.P.,D
2617,2018-03-11,Union de Santa Fe,Patronato,H
2618,2018-03-11,Aldosivi,Banfield,D
2619,2018-03-11,Godoy Cruz,Atl. Tucuman,D
2620,2018-03-11,Estudiantes L.P.,River Plate,D
2621,2018-03-11,Boca Juniors,Tigre,H
2622,2018-04-11,Argentinos Jrs,Independiente,A
2623,2018-04-11,Rosario Central,Colon Santa FE,D
2624,2018-04-11,San Lorenzo,Talleres Cordoba,H
2625,2018-04-11,Racing Club,Newells Old Boys,H
2626,2018-04-11,San Martin T.,San Martin S.J.,H
2627,2018-05-11,Defensa y Justicia,Velez Sarsfield,H
2628,2018-06-11,Lanus,Huracan,D
2629,2018-07-11,Independiente,San Martin T.,H
2630,2018-09-11,Talleres Cordoba,Aldosivi,H
2631,2018-10-11,Atl. Tucuman,Rosario Central,H
2632,2018-10-11,Colon Santa FE,Estudiantes L.P.,D
2633,2018-11-11,Independiente,Belgrano,H
2634,2018-11-11,Gimnasia L.P.,Racing Club,A
2635,2018-11-11,Banfield,Lanus,H
2636,2018-12-11,Tigre,Argentinos Jrs,H
2637,2018-12-11,Huracan,Godoy Cruz,D
2638,2018-12-11,Newells Old Boys,Defensa y Justicia,D
2639,2018-11-13,Patronato,San Martin T.,D
2640,2018-11-13,Velez Sarsfield,San Lorenzo,H
2641,2018-11-17,Boca Juniors,Patronato,H
2642,2018-11-18,San Lorenzo,Atl. Tucuman,D
2643,2018-11-18,Defensa y Justicia,Estudiantes L.P.,H
2644,2018-11-21,Gimnasia L.P.,San Martin S.J.,H
2645,2018-11-23,Belgrano,Atl. Tucuman,D
2646,2018-11-24,Argentinos Jrs,Talleres Cordoba,D
2647,2018-11-24,Rosario Central,Estudiantes L.P.,D
2648,2018-11-25,Union de Santa Fe,Velez Sarsfield,D
2649,2018-11-25,Aldosivi,Newells Old Boys,D
2650,2018-11-25,San Martin T.,Colon Santa FE,D
2651,2018-11-26,Racing Club,Banfield,H
2652,2018-11-26,Defensa y Justicia,Tigre,H
2653,2018-11-27,Lanus,Independiente,A
2654,2018-11-28,Rosario Central,San Martin S.J.,H
2655,2018-11-30,Colon Santa FE,Belgrano,H
2656,2018-01-12,Newells Old Boys,Patronato,H
2657,2018-01-12,Estudiantes L.P.,Lanus,D
2658,2018-01-12,Atl. Tucuman,San Martin T.,H
2659,2018-02-12,Banfield,Argentinos Jrs,H
2660,2018-02-12,Aldosivi,San Lorenzo,D
2661,2018-02-12,Independiente,Boca Juniors,D
2662,2018-03-12,River Plate,Gimnasia L.P.,H
2663,2018-03-12,Tigre,Godoy Cruz,D
2664,2018-03-12,San Martin S.J.,Union de Santa Fe,D
2665,2018-03-12,Velez Sarsfield,Rosario Central,H
2666,2018-04-12,Huracan,Defensa y Justicia,D
2667,2018-04-12,Talleres Cordoba,Racing Club,A
2668,2018-08-12,San Martin T.,Newells Old Boys,D
2669,2018-08-12,San Lorenzo,Estudiantes L.P.,D
2670,2018-08-12,Union de Santa Fe,Banfield,H
2671,2018-08-12,Defensa y Justicia,Colon Santa FE,H
2672,2018-08-12,Lanus,Talleres Cordoba,H
2673,2018-09-12,Godoy Cruz,Independiente,D
2674,2018-09-12,Argentinos Jrs,Aldosivi,D
2675,2018-09-12,Gimnasia L.P.,Huracan,D
2676,2018-10-12,Racing Club,San Martin S.J.,H
2677,2018-10-12,Patronato,Velez Sarsfield,A
2678,2018-11-12,Belgrano,Tigre,H
2679,2019-01-19,River Plate,Defensa y Justicia,H
2680,2019-01-20,San Lorenzo,Huracan,D
2681,2019-01-24,River Plate,Union de Santa Fe,H
2682,2019-01-25,Banfield,San Martin S.J.,H
2683,2019-01-25,Godoy Cruz,Lanus,D
2684,2019-01-26,Defensa y Justicia,San Lorenzo,H
2685,2019-01-26,Huracan,Rosario Central,D
2686,2019-01-26,Tigre,San Martin T.,H
2687,2019-01-26,Atl. Tucuman,Gimnasia L.P.,H
2688,2019-01-27,Aldosivi,Racing Club,A
2689,2019-01-27,Belgrano,Union de Santa Fe,D
2690,2019-01-27,Independiente,Talleres Cordoba,H
2691,2019-01-27,River Plate,Patronato,H
2692,2019-01-28,Newells Old Boys,Boca Juniors,D
2693,2019-01-28,Colon Santa FE,Argentinos Jrs,H
2694,2019-01-29,Estudiantes L.P.,Velez Sarsfield,D
2695,2019-01-31,Godoy Cruz,River Plate,A
2696,2019-01-02,San Martin S.J.,Boca Juniors,A
2697,2019-01-02,Gimnasia L.P.,Tigre,D
2698,2019-02-02,San Martin T.,Defensa y Justicia,A
2699,2019-02-02,Talleres Cordoba,Banfield,H
2700,2019-02-02,San Lorenzo,Independiente,D
2701,2019-02-02,Argentinos Jrs,Belgrano,H
2702,2019-02-02,Lanus,Colon Santa FE,H
2703,2019-03-02,Rosario Central,Aldosivi,H
2704,2019-03-02,Boca Juniors,Godoy Cruz,H
2705,2019-03-02,Union de Santa Fe,Newells Old Boys,D
2706,2019-03-02,Racing Club,Huracan,H
2707,2019-04-02,Velez Sarsfield,River Plate,D
2708,2019-04-02,Patronato,Atl. Tucuman,D
2709,2019-05-02,San Martin S.J.,Estudiantes L.P.,D
2710,2019-08-02,Tigre,Banfield,D
2711,2019-09-02,Huracan,Velez Sarsfield,A
2712,2019-09-02,Lanus,Gimnasia L.P.,H
2713,2019-09-02,Estudiantes L.P.,Patronato,H
2714,2019-09-02,Atl. Tucuman,Talleres Cordoba,H
2715,2019-09-02,Independiente,Union de Santa Fe,H
2716,2019-10-02,Godoy Cruz,San Martin T.,H
2717,2019-10-02,Newells Old Boys,Rosario Central,H
2718,2019-10-02,River Plate,Racing Club,H
2719,2019-11-02,Belgrano,Boca Juniors,A
2720,2019-11-02,Defensa y Justicia,Argentinos Jrs,H
2721,2019-12-02,Aldosivi,San Martin S.J.,H
2722,2019-02-15,Rosario Central,River Plate,A
2723,2019-02-15,Union de Santa Fe,Atl. Tucuman,H
2724,2019-02-15,Velez Sarsfield,Colon Santa FE,H
2725,2019-02-16,San Martin T.,Belgrano,D
2726,2019-02-16,San Lorenzo,Newells Old Boys,D
2727,2019-02-16,Gimnasia L.P.,Defensa y Justicia,A
2728,2019-02-16,Patronato,Aldosivi,D
2729,2019-02-17,San Martin S.J.,Independiente,A
2730,2019-02-17,Rosario Central,Tigre,H
2731,2019-02-17,Talleres Cordoba,Huracan,D
2732,2019-02-17,Boca Juniors,Lanus,H
2733,2019-02-18,Banfield,River Plate,A
2734,2019-02-18,Argentinos Jrs,Estudiantes L.P.,D
2735,2019-02-19,Racing Club,Godoy Cruz,H
2736,2019-02-21,Boca Juniors,Atl. Tucuman,H
2737,2019-02-22,Tigre,Patronato,H
2738,2019-02-23,Colon Santa FE,Banfield,D
2739,2019-02-23,Lanus,Rosario Central,H
2740,2019-02-23,Godoy Cruz,Velez Sarsfield,A
2741,2019-02-23,Huracan,Union de Santa Fe,D
2742,2019-02-23,Belgrano,San Lorenzo,D
2743,2019-02-24,Independiente,Racing Club,D
2744,2019-02-24,River Plate,San Martin T.,H
2745,2019-02-24,Atl. Tucuman,Argentinos Jrs,H
2746,2019-02-24,Estudiantes L.P.,Talleres Cordoba,H
2747,2019-02-25,Defensa y Justicia,Boca Juniors,D
2748,2019-02-25,Aldosivi,Gimnasia L.P.,H
2749,2019-02-26,Newells Old Boys,San Martin S.J.,H
2750,2019-01-03,San Lorenzo,Argentinos Jrs,H
2751,2019-02-03,Union de Santa Fe,Boca Juniors,D
2752,2019-02-03,Rosario Central,Belgrano,D
2753,2019-02-03,San Martin S.J.,Godoy Cruz,D
2754,2019-02-03,San Martin T.,Lanus,D
2755,2019-03-03,River Plate,Newells Old Boys,H
2756,2019-03-03,Patronato,Huracan,H
2757,2019-03-03,Talleres Cordoba,Colon Santa FE,H
2758,2019-03-03,Racing Club,Estudiantes L.P.,H
2759,2019-04-03,Gimnasia L.P.,Independiente,A
2760,2019-04-03,Banfield,Atl. Tucuman,H
2761,2019-04-03,Velez Sarsfield,Tigre,H
2762,2019-05-03,Aldosivi,Defensa y Justicia,A
2763,2019-08-03,Lanus,San Martin S.J.,H
2764,2019-09-03,Belgrano,Patronato,H
2765,2019-09-03,Godoy Cruz,Rosario Central,H
2766,2019-09-03,Newells Old Boys,Talleres Cordoba,H
2767,2019-09-03,Colon Santa FE,Racing Club,A
2768,2019-10-03,Boca Juniors,San Lorenzo,H
2769,2019-10-03,Estudiantes L.P.,Gimnasia L.P.,D
2770,2019-10-03,Huracan,San Martin T.,D
2771,2019-10-03,Independiente,Aldosivi,H
2772,2019-11-03,Atl. Tucuman,River Plate,A
2773,2019-11-03,Tigre,Union de Santa Fe,D
2774,2019-12-03,Argentinos Jrs,Velez Sarsfield,A
2775,2019-12-03,Defensa y Justicia,Banfield,H
2776,2019-03-15,Gimnasia L.P.,Newells Old Boys,D
2777,2019-03-16,Aldosivi,Colon Santa FE,D
2778,2019-03-16,Velez Sarsfield,Atl. Tucuman,H
2779,2019-03-16,Union de Santa Fe,Lanus,H
2780,2019-03-16,San Martin S.J.,Argentinos Jrs,D
2781,2019-03-16,Racing Club,Belgrano,H
2782,2019-03-17,Patronato,Defensa y Justicia,A
2783,2019-03-17,Talleres Cordoba,Tigre,H
2784,2019-03-17,Rosario Central,San Lorenzo,D
2785,2019-03-17,River Plate,Independiente,H
2786,2019-03-17,San Martin T.,Boca Juniors,A
2787,2019-03-18,Banfield,Godoy Cruz,H
2788,2019-03-19,Huracan,Estudiantes L.P.,H
2789,2019-03-23,Colon Santa FE,San Lorenzo,D
2790,2019-03-29,Newells Old Boys,Huracan,H
2791,2019-03-30,Boca Juniors,Banfield,H
2792,2019-03-30,San Lorenzo,Gimnasia L.P.,D
2793,2019-03-30,Godoy Cruz,Patronato,D
2794,2019-03-30,Independiente,Velez Sarsfield,D
2795,2019-03-30,Talleres Cordoba,River Plate,A
2796,2019-03-31,Atl. Tucuman,Aldosivi,H
2797,2019-03-31,Argentinos Jrs,Rosario Central,D
2798,2019-03-31,Lanus,Belgrano,H
2799,2019-03-31,Defensa y Justicia,Union de Santa Fe,H
2800,2019-03-31,Tigre,Racing Club,A
2801,2019-01-04,Estudiantes L.P.,San Martin T.,H
2802,2019-02-04,Colon Santa FE,San Martin S.J.,D
2803,2019-06-04,San Martin T.,San Lorenzo,D
2804,2019-06-04,Gimnasia L.P.,Colon Santa FE,D
2805,2019-06-04,Banfield,Newells Old Boys,H
2806,2019-06-04,Union de Santa Fe,Estudiantes L.P.,H
2807,2019-06-04,Velez Sarsfield,Lanus,D
2808,2019-07-04,Aldosivi,Boca Juniors,D
2809,2019-07-04,Huracan,Atl. Tucuman,H
2810,2019-07-04,Rosario Central,Independiente,A
2811,2019-07-04,Belgrano,Godoy Cruz,H
2812,2019-07-04,Patronato,Argentinos Jrs,H
2813,2019-07-04,River Plate,Tigre,H
2814,2019-07-04,San Martin S.J.,Talleres Cordoba,D
2815,2019-07-04,Racing Club,Defensa y Justicia,D
2816,2019-07-27,Racing Club,Union de Santa Fe,H
2817,2019-07-27,Colon Santa FE,Patronato,H
2818,2019-07-27,San Lorenzo,Godoy Cruz,H
2819,2019-07-27,Lanus,Gimnasia L.P.,H
2820,2019-07-28,Argentinos Jrs,River Plate,D
2821,2019-07-28,Estudiantes L.P.,Aldosivi,H
2822,2019-07-28,Newells Old Boys,Central Cordoba,H
2823,2019-07-28,Talleres Cordoba,Velez Sarsfield,D
2824,2019-07-28,Defensa y Justicia,Independiente,D
2825,2019-07-29,Boca Juniors,Huracan,H
2826,2019-07-29,Arsenal Sarandi,Banfield,D
2827,2019-07-30,Atl. Tucuman,Rosario Central,D
2828,2019-03-08,Huracan,Colon Santa FE,D
2829,2019-03-08,Aldosivi,Argentinos Jrs,D
2830,2019-03-08,Rosario Central,Talleres Cordoba,H
2831,2019-03-08,Central Cordoba,Atl. Tucuman,D
2832,2019-04-08,Velez Sarsfield,Racing Club,D
2833,2019-04-08,Union de Santa Fe,Defensa y Justicia,H
2834,2019-04-08,Gimnasia L.P.,San Lorenzo,D
2835,2019-04-08,Banfield,Estudiantes L.P.,H
2836,2019-04-08,River Plate,Lanus,H
2837,2019-05-08,Patronato,Boca Juniors,A
2838,2019-06-08,Godoy Cruz,Arsenal Sarandi,H
2839,2019-08-16,Argentinos Jrs,Banfield,D
2840,2019-08-17,Talleres Cordoba,Central Cordoba,H
2841,2019-08-17,Newells Old Boys,Union de Santa Fe,H
2842,2019-08-17,San Lorenzo,Rosario Central,H
2843,2019-08-18,Racing Club,River Plate,D
2844,2019-08-18,Patronato,Huracan,D
2845,2019-08-18,Defensa y Justicia,Arsenal Sarandi,D
2846,2019-08-18,Lanus,Velez Sarsfield,D
2847,2019-08-19,Boca Juniors,Aldosivi,H
2848,2019-08-19,Atl. Tucuman,Godoy Cruz,H
2849,2019-08-19,Colon Santa FE,Gimnasia L.P.,D
2850,2019-08-20,Estudiantes L.P.,Independiente,D
2851,2019-08-24,Arsenal Sarandi,San Lorenzo,D
2852,2019-08-24,Gimnasia L.P.,Defensa y Justicia,H
2853,2019-08-24,Velez Sarsfield,Newells Old Boys,H
2854,2019-08-24,Rosario Central,Patronato,H
2855,2019-08-25,Independiente,Colon Santa FE,H
2856,2019-08-25,Godoy Cruz,Estudiantes L.P.,D
2857,2019-08-25,Union de Santa Fe,Lanus,D
2858,2019-08-25,Central Cordoba,Racing Club,A
2859,2019-08-25,River Plate,Talleres Cordoba,H
2860,2019-08-26,Banfield,Boca Juniors,D
2861,2019-08-26,Aldosivi,Atl. Tucuman,D
2862,2019-08-27,Huracan,Argentinos Jrs,D
2863,2019-08-30,Lanus,Central Cordoba,H
2864,2019-08-31,Defensa y Justicia,Banfield,D
2865,2019-08-31,Estudiantes L.P.,Velez Sarsfield,D
2866,2019-08-31,Argentinos Jrs,Gimnasia L.P.,H
2867,2019-08-31,San Lorenzo,Union de Santa Fe,H
2868,2019-08-31,Patronato,Independiente,A
2869,2019-01-09,Racing Club,Godoy Cruz,H
2870,2019-01-09,Atl. Tucuman,Arsenal Sarandi,D
2871,2019-01-09,Colon Santa FE,Rosario Central,D
2872,2019-01-09,Newells Old Boys,Huracan,H
2873,2019-01-09,Talleres Cordoba,Aldosivi,H
2874,2019-01-09,River Plate,Boca Juniors,H
2875,2019-09-14,Arsenal Sarandi,Union de Santa Fe,H
2876,2019-09-14,Central Cordoba,Defensa y Justicia,D
2877,2019-09-14,Godoy Cruz,Argentinos Jrs,D
2878,2019-09-14,Colon Santa FE,San Lorenzo,D
2879,2019-09-15,Huracan,River Plate,A
2880,2019-09-15,Gimnasia L.P.,Racing Club,D
2881,2019-09-15,Banfield,Talleres Cordoba,H
2882,2019-09-15,Rosario Central,Newells Old Boys,D
2883,2019-09-15,Independiente,Lanus,H
2884,2019-09-16,Boca Juniors,Estudiantes L.P.,H
2885,2019-09-16,Aldosivi,Patronato,D
2886,2019-09-17,Velez Sarsfield,Atl. Tucuman,H
2887,2019-09-20,Union de Santa Fe,Rosario Central,D
2888,2019-09-21,Argentinos Jrs,Central Cordoba,H
2889,2019-09-21,Estudiantes L.P.,Patronato,H
2890,2019-09-21,Defensa y Justicia,Huracan,H
2891,2019-09-21,San Lorenzo,Boca Juniors,D
2892,2019-09-22,Atl. Tucuman,Independiente,D
2893,2019-09-22,Newells Old Boys,Aldosivi,H
2894,2019-09-22,Godoy Cruz,Banfield,A
2895,2019-09-22,Lanus,Colon Santa FE,H
2896,2019-09-22,Racing Club,Arsenal Sarandi,H
2897,2019-09-23,River Plate,Velez Sarsfield,H
2898,2019-09-24,Talleres Cordoba,Gimnasia L.P.,H
2899,2019-09-27,Aldosivi,Union de Santa Fe,D
2900,2019-09-28,Patronato,Lanus,D
2901,2019-09-28,Arsenal Sarandi,Estudiantes L.P.,D
2902,2019-09-28,Gimnasia L.P.,River Plate,A
2903,2019-09-29,Boca Juniors,Newells Old Boys,H
2904,2019-09-29,Banfield,San Lorenzo,D
2905,2019-09-29,Huracan,Atl. Tucuman,D
2906,2019-09-29,Velez Sarsfield,Defensa y Justicia,H
2907,2019-09-29,Rosario Central,Racing Club,D
2908,2019-09-30,Independiente,Talleres Cordoba,H
2909,2019-09-30,Central Cordoba,Godoy Cruz,H
2910,2019-01-10,Colon Santa FE,Argentinos Jrs,D
2911,2019-04-10,Newells Old Boys,Banfield,H
2912,2019-05-10,Atl. Tucuman,Talleres Cordoba,D
2913,2019-05-10,Argentinos Jrs,Arsenal Sarandi,H
2914,2019-05-10,Godoy Cruz,Gimnasia L.P.,D
2915,2019-05-10,San Lorenzo,Central Cordoba,H
2916,2019-05-10,Estudiantes L.P.,Huracan,H
2917,2019-06-10,Racing Club,Aldosivi,H
2918,2019-06-10,Velez Sarsfield,Independiente,D
2919,2019-06-10,Lanus,Rosario Central,H
2920,2019-06-10,Union de Santa Fe,Colon Santa FE,D
2921,2019-06-10,River Plate,Patronato,H
2922,2019-07-10,Defensa y Justicia,Boca Juniors,A
2923,2019-10-18,Arsenal Sarandi,River Plate,A
2924,2019-10-19,Boca Juniors,Racing Club,D
2925,2019-10-19,Banfield,Atl. Tucuman,H
2926,2019-10-19,Independiente,Argentinos Jrs,H
2927,2019-10-19,Patronato,Newells Old Boys,D
2928,2019-10-20,Talleres Cordoba,Lanus,D
2929,2019-10-20,Aldosivi,Defensa y Justicia,D
2930,2019-10-20,Gimnasia L.P.,Union de Santa Fe,D
2931,2019-10-20,Huracan,San Lorenzo,D
2932,2019-10-20,Rosario Central,Velez Sarsfield,D
2933,2019-10-21,Central Cordoba,Estudiantes L.P.,D
2934,2019-10-22,Colon Santa FE,Godoy Cruz,H
2935,2019-10-29,Godoy Cruz,Aldosivi,H
2936,2019-10-29,Estudiantes L.P.,Rosario Central,D
2937,2019-10-29,Atl. Tucuman,Patronato,H
2938,2019-10-29,Newells Old Boys,Gimnasia L.P.,H
2939,2019-10-30,River Plate,Colon Santa FE,H
2940,2019-10-30,Argentinos Jrs,Talleres Cordoba,H
2941,2019-10-30,San Lorenzo,Defensa y Justicia,D
2942,2019-10-30,Union de Santa Fe,Independiente,D
2943,2019-10-31,Racing Club,Banfield,H
2944,2019-10-31,Arsenal Sarandi,Central Cordoba,H
2945,2019-10-31,Velez Sarsfield,Huracan,H
2946,2019-01-11,Lanus,Boca Juniors,D
2947,2019-02-11,Colon Santa FE,Atl. Tucuman,A
2948,2019-02-11,Gimnasia L.P.,Estudiantes L.P.,D
2949,2019-02-11,Rosario Central,Godoy Cruz,H
2950,2019-02-11,Aldosivi,River Plate,A
2951,2019-03-11,Boca Juniors,Arsenal Sarandi,H
2952,2019-03-11,Banfield,Union de Santa Fe,D
2953,2019-03-11,Talleres Cordoba,Newells Old Boys,D
2954,2019-03-11,Patronato,Racing Club,D
2955,2019-03-11,Independiente,San Lorenzo,H
2956,2019-04-11,Defensa y Justicia,Argentinos Jrs,D
2957,2019-05-11,Central Cordoba,Velez Sarsfield,A
2958,2019-05-11,Huracan,Lanus,D
2959,2019-08-11,Estudiantes L.P.,Talleres Cordoba,H
2960,2019-09-11,Union de Santa Fe,Atl. Tucuman,H
2961,2019-09-11,Lanus,Banfield,H
2962,2019-09-11,San Lorenzo,Argentinos Jrs,D
2963,2019-09-11,Godoy Cruz,Independiente,A
2964,2019-10-11,Central Cordoba,Patronato,H
2965,2019-10-11,River Plate,Rosario Central,H
2966,2019-10-11,Aldosivi,Gimnasia L.P.,D
2967,2019-10-11,Newells Old Boys,Defensa y Justicia,D
2968,2019-10-11,Racing Club,Huracan,H
2969,2019-10-11,Velez Sarsfield,Boca Juniors,D
2970,2019-11-23,Defensa y Justicia,Lanus,D
2971,2019-11-23,Huracan,Central Cordoba,D
2972,2019-11-24,Atl. Tucuman,San Lorenzo,D
2973,2019-11-24,Boca Juniors,Union de Santa Fe,H
2974,2019-11-24,Banfield,Velez Sarsfield,D
2975,2019-11-24,Gimnasia L.P.,Arsenal Sarandi,H
2976,2019-11-25,Talleres Cordoba,Racing Club,D
2977,2019-11-25,Colon Santa FE,Estudiantes L.P.,D
2978,2019-11-25,Patronato,Godoy Cruz,H
2979,2019-11-26,Argentinos Jrs,Newells Old Boys,D
2980,2019-11-26,Rosario Central,Aldosivi,H
2981,2019-11-29,Banfield,Gimnasia L.P.,H
2982,2019-11-30,Racing Club,Defensa y Justicia,D
2983,2019-11-30,Estudiantes L.P.,Atl. Tucuman,H
2984,2019-11-30,Boca Juniors,Argentinos Jrs,H
2985,2019-01-12,Newells Old Boys,River Plate,A
2986,2019-01-12,San Lorenzo,Patronato,H
2987,2019-01-12,Godoy Cruz,Talleres Cordoba,A
2988,2019-01-12,Velez Sarsfield,Colon Santa FE,H
2989,2019-02-12,Aldosivi,Independiente,A
2990,2019-02-12,Central Cordoba,Rosario Central,D
2991,2019-02-12,Arsenal Sarandi,Lanus,D
2992,2019-03-12,Union de Santa Fe,Huracan,H
2993,2019-06-12,Colon Santa FE,Aldosivi,H
2994,2019-07-12,Independiente,Banfield,H
2995,2019-07-12,Huracan,Arsenal Sarandi,D
2996,2019-07-12,Atl. Tucuman,Newells Old Boys,D
2997,2019-07-12,Talleres Cordoba,Union de Santa Fe,H
2998,2019-08-12,Lanus,Racing Club,D
2999,2019-08-12,Defensa y Justicia,Godoy Cruz,H
3000,2019-08-12,Gimnasia L.P.,Central Cordoba,H
3001,2019-08-12,Rosario Central,Boca Juniors,D
3002,2019-09-12,River Plate,San Lorenzo,H
3003,2019-09-12,Patronato,Velez Sarsfield,A
3004,2019-10-12,Argentinos Jrs,Estudiantes L.P.,D
3005,2019-12-13,Arsenal Sarandi,Colon Santa FE,H
3006,2019-12-13,Independiente,Newells Old Boys,H
3007,2020-01-19,Independiente,River Plate,A
3008,2020-01-24,Aldosivi,Lanus,A
3009,2020-01-24,Gimnasia L.P.,Velez Sarsfield,D
3010,2020-01-25,Rosario Central,Huracan,H
3011,2020-01-25,Union de Santa Fe,Argentinos Jrs,D
3012,2020-01-25,Arsenal Sarandi,Newells Old Boys,D
3013,2020-01-25,Central Cordoba,Colon Santa FE,H
3014,2020-01-25,San Lorenzo,Estudiantes L.P.,D
3015,2020-01-26,Godoy Cruz,River Plate,A
3016,2020-01-26,Banfield,Patronato,H
3017,2020-01-26,Defensa y Justicia,Talleres Cordoba,D
3018,2020-01-26,Racing Club,Atl. Tucuman,H
3019,2020-01-27,Boca Juniors,Independiente,H
